,text,likey,retweet
107,1557304116640067584,인스타 스토리 뭐올린지 기억 못햇는데 올라와있길래 뭐지 생각함 비타야피는거 찍은 기억이 있어서 실수로 올렸나 생각하고 쫄았는데 다른거였다 ㅅㅂ 다행이다,2022-08-10 09:53:29+00:00
108,1557304115876999169,"RT @BPM_HSW: [#하성운] 📢 

하성운과 함께하는 블랭크톡🤍

성운이에게 하고 싶은 다양한 이야기를 보내주세요! 
성운이가 하늘들의 이야기를 읽고 직접 답해드려요☁

📍 참여 기간: 08.10 - 08.14 
🔗 참여 링크: https:/…",2022-08-10 09:53:29+00:00
109,1557304115394273280,최고의 탈출 마술사 후디니! '지옥에서도 살아 돌아옵니다'!,2022-08-10 09:53:29+00:00
110,1557304113104162817,RT @o_ov_be: 포항 지진나서 수능 미뤄졌을때 윗지방 애들 머라했더라 ㅋ,2022-08-10 09:53:28+00:00
111,1557304112001077248,"RT @RVLUV_hi_minee: #SM_여돌차별_공론화
#에스엠_레드벨벳_콘서트_돌려놔
이게 뭔 소리야? 자기들이 지원 좀 더 해주고, 그 흔한 자컨도 더 만들어주고, 남돌은 맨날 해주는 프로모션도 계속 띄워줬으면 더 큰 성과 내지ㅗㅗ 자기들이…",2022-08-10 09:53:28+00:00
112,1557304103084367872,"RT @foReVer_2014: 📢레드벨벳 대우개선 해시태그 공모
구글폼 링크 첨부합니다.
많은 러비분들의 참여 부탁드리며,
이번 해시태그 총공 목적은 소속사로 부터의 더 나은 대우를 바라는 것임을 알립니다.

🔗https://t.co/nhleWal…",2022-08-10 09:53:26+00:00
113,1557304099187527685,RT @bb_r_HQ_: 근디 다행이긴하다 저거 없었으면 주변에 물 다 고였을거 아녀..,2022-08-10 09:53:25+00:00
114,1557304094393438211,"RT @YENA_OFFICIAL: [📢최예나 NOTICE]

[2022.08.11] Mnet 엠카운트다운 공개방송 참여 명단 안내 (생방송)

▶ https://t.co/3AsRWOUJVE

#최예나 #예나 #YENA
#SMARTPHONE #스마트폰",2022-08-10 09:53:24+00:00
115,1557304090262405120,"래빈이가 행복해서 다행이라는 윶..
자기만 행복한게 미안해서 말못하는 랩...
그저 사랑임..",2022-08-10 09:53:23+00:00
116,1557304089046052864,"RT @TRPG_dreamer: 헐 아니 롤20이 엄청난 발표를 했네;;;

드라이브스루 RPG 랑 제휴하기로 했다고. 

https://t.co/RXhhddZ7HA

* PDF 지원 기능 
이제 VTT에 PDF 지원을 추가해서 VTT에 있는 PDF…",2022-08-10 09:53:22+00:00
117,1557304088936648705,@ttakkali24 @moru6101 ㄱ그래 안찬다는 뜻이겟지?? 다행이다 내돈내산 굿즈 개소중해,2022-08-10 09:53:22+00:00
118,1557304088483995648,"RT @HimNaeRyeo46: 진짜 정권 바뀔 때마다 이게 뭔 지랄이냐 대표캐릭터 슬로건 로고..온갖 홍보물 구조물 전부 교체하는데 드는 비용..인력...지겨워 죽겠어
https://t.co/lPZMm5u0ra https://t.co/8nldN6X…",2022-08-10 09:53:22+00:00
119,1557304085404983296,"RT @foReVer_2014: 📢레드벨벳 대우개선 해시태그 공모
구글폼 링크 첨부합니다.
많은 러비분들의 참여 부탁드리며,
이번 해시태그 총공 목적은 소속사로 부터의 더 나은 대우를 바라는 것임을 알립니다.

🔗https://t.co/nhleWal…",2022-08-10 09:53:21+00:00
120,1557304119735463936,"RT @NFT_GoldenClub: 🎉매일 진행되는GOLDEN CLUB GIVEAWAY DAY3 🎉

 🚀 :x1 Airdorp
 🚀 :x4 WL Spots

👉 참 쉬운 참여방법
1. 골든클럽 트위터 팔로우
@NFT_goldenclub

2 게시글…",2022-08-10 09:53:30+00:00
121,1557304119538331648,"5481

우리 집 그이가 알면 당장 쫓겨날 텐데 아직도 모르고 있으니 다행이라고 해야 하나... 술대리구매 ㅈㄱ 종로5가연애어플 놀아났다는 생각에 그냥 당장에 두년",2022-08-10 09:53:30+00:00
122,1557304116640067584,인스타 스토리 뭐올린지 기억 못햇는데 올라와있길래 뭐지 생각함 비타야피는거 찍은 기억이 있어서 실수로 올렸나 생각하고 쫄았는데 다른거였다 ㅅㅂ 다행이다,2022-08-10 09:53:29+00:00
123,1557304115876999169,"RT @BPM_HSW: [#하성운] 📢 

하성운과 함께하는 블랭크톡🤍

성운이에게 하고 싶은 다양한 이야기를 보내주세요! 
성운이가 하늘들의 이야기를 읽고 직접 답해드려요☁

📍 참여 기간: 08.10 - 08.14 
🔗 참여 링크: https:/…",2022-08-10 09:53:29+00:00
124,1557304115394273280,최고의 탈출 마술사 후디니! '지옥에서도 살아 돌아옵니다'!,2022-08-10 09:53:29+00:00
125,1557304113104162817,RT @o_ov_be: 포항 지진나서 수능 미뤄졌을때 윗지방 애들 머라했더라 ㅋ,2022-08-10 09:53:28+00:00
126,1557304112001077248,"RT @RVLUV_hi_minee: #SM_여돌차별_공론화
#에스엠_레드벨벳_콘서트_돌려놔
이게 뭔 소리야? 자기들이 지원 좀 더 해주고, 그 흔한 자컨도 더 만들어주고, 남돌은 맨날 해주는 프로모션도 계속 띄워줬으면 더 큰 성과 내지ㅗㅗ 자기들이…",2022-08-10 09:53:28+00:00
127,1557304103084367872,"RT @foReVer_2014: 📢레드벨벳 대우개선 해시태그 공모
구글폼 링크 첨부합니다.
많은 러비분들의 참여 부탁드리며,
이번 해시태그 총공 목적은 소속사로 부터의 더 나은 대우를 바라는 것임을 알립니다.

🔗https://t.co/nhleWal…",2022-08-10 09:53:26+00:00
128,1557304099187527685,RT @bb_r_HQ_: 근디 다행이긴하다 저거 없었으면 주변에 물 다 고였을거 아녀..,2022-08-10 09:53:25+00:00
129,1557304094393438211,"RT @YENA_OFFICIAL: [📢최예나 NOTICE]

[2022.08.11] Mnet 엠카운트다운 공개방송 참여 명단 안내 (생방송)

▶ https://t.co/3AsRWOUJVE

#최예나 #예나 #YENA
#SMARTPHONE #스마트폰",2022-08-10 09:53:24+00:00
130,1557304090262405120,"래빈이가 행복해서 다행이라는 윶..
자기만 행복한게 미안해서 말못하는 랩...
그저 사랑임..",2022-08-10 09:53:23+00:00
131,1557304089046052864,"RT @TRPG_dreamer: 헐 아니 롤20이 엄청난 발표를 했네;;;

드라이브스루 RPG 랑 제휴하기로 했다고. 

https://t.co/RXhhddZ7HA

* PDF 지원 기능 
이제 VTT에 PDF 지원을 추가해서 VTT에 있는 PDF…",2022-08-10 09:53:22+00:00
132,1557304088936648705,@ttakkali24 @moru6101 ㄱ그래 안찬다는 뜻이겟지?? 다행이다 내돈내산 굿즈 개소중해,2022-08-10 09:53:22+00:00
133,1557304088483995648,"RT @HimNaeRyeo46: 진짜 정권 바뀔 때마다 이게 뭔 지랄이냐 대표캐릭터 슬로건 로고..온갖 홍보물 구조물 전부 교체하는데 드는 비용..인력...지겨워 죽겠어
https://t.co/lPZMm5u0ra https://t.co/8nldN6X…",2022-08-10 09:53:22+00:00
134,1557304085404983296,"RT @foReVer_2014: 📢레드벨벳 대우개선 해시태그 공모
구글폼 링크 첨부합니다.
많은 러비분들의 참여 부탁드리며,
이번 해시태그 총공 목적은 소속사로 부터의 더 나은 대우를 바라는 것임을 알립니다.

🔗https://t.co/nhleWal…",2022-08-10 09:53:21+00:00
135,1557304119735463936,"RT @NFT_GoldenClub: 🎉매일 진행되는GOLDEN CLUB GIVEAWAY DAY3 🎉

 🚀 :x1 Airdorp
 🚀 :x4 WL Spots

👉 참 쉬운 참여방법
1. 골든클럽 트위터 팔로우
@NFT_goldenclub

2 게시글…",2022-08-10 09:53:30+00:00
136,1557304119538331648,"5481

우리 집 그이가 알면 당장 쫓겨날 텐데 아직도 모르고 있으니 다행이라고 해야 하나... 술대리구매 ㅈㄱ 종로5가연애어플 놀아났다는 생각에 그냥 당장에 두년",2022-08-10 09:53:30+00:00
137,1557304116640067584,인스타 스토리 뭐올린지 기억 못햇는데 올라와있길래 뭐지 생각함 비타야피는거 찍은 기억이 있어서 실수로 올렸나 생각하고 쫄았는데 다른거였다 ㅅㅂ 다행이다,2022-08-10 09:53:29+00:00
138,1557304115876999169,"RT @BPM_HSW: [#하성운] 📢 

하성운과 함께하는 블랭크톡🤍

성운이에게 하고 싶은 다양한 이야기를 보내주세요! 
성운이가 하늘들의 이야기를 읽고 직접 답해드려요☁

📍 참여 기간: 08.10 - 08.14 
🔗 참여 링크: https:/…",2022-08-10 09:53:29+00:00
139,1557304115394273280,최고의 탈출 마술사 후디니! '지옥에서도 살아 돌아옵니다'!,2022-08-10 09:53:29+00:00
140,1557304113104162817,RT @o_ov_be: 포항 지진나서 수능 미뤄졌을때 윗지방 애들 머라했더라 ㅋ,2022-08-10 09:53:28+00:00
141,1557304112001077248,"RT @RVLUV_hi_minee: #SM_여돌차별_공론화
#에스엠_레드벨벳_콘서트_돌려놔
이게 뭔 소리야? 자기들이 지원 좀 더 해주고, 그 흔한 자컨도 더 만들어주고, 남돌은 맨날 해주는 프로모션도 계속 띄워줬으면 더 큰 성과 내지ㅗㅗ 자기들이…",2022-08-10 09:53:28+00:00
142,1557304103084367872,"RT @foReVer_2014: 📢레드벨벳 대우개선 해시태그 공모
구글폼 링크 첨부합니다.
많은 러비분들의 참여 부탁드리며,
이번 해시태그 총공 목적은 소속사로 부터의 더 나은 대우를 바라는 것임을 알립니다.

🔗https://t.co/nhleWal…",2022-08-10 09:53:26+00:00
143,1557304099187527685,RT @bb_r_HQ_: 근디 다행이긴하다 저거 없었으면 주변에 물 다 고였을거 아녀..,2022-08-10 09:53:25+00:00
144,1557304094393438211,"RT @YENA_OFFICIAL: [📢최예나 NOTICE]

[2022.08.11] Mnet 엠카운트다운 공개방송 참여 명단 안내 (생방송)

▶ https://t.co/3AsRWOUJVE

#최예나 #예나 #YENA
#SMARTPHONE #스마트폰",2022-08-10 09:53:24+00:00
145,1557304090262405120,"래빈이가 행복해서 다행이라는 윶..
자기만 행복한게 미안해서 말못하는 랩...
그저 사랑임..",2022-08-10 09:53:23+00:00
146,1557304089046052864,"RT @TRPG_dreamer: 헐 아니 롤20이 엄청난 발표를 했네;;;

드라이브스루 RPG 랑 제휴하기로 했다고. 

https://t.co/RXhhddZ7HA

* PDF 지원 기능 
이제 VTT에 PDF 지원을 추가해서 VTT에 있는 PDF…",2022-08-10 09:53:22+00:00
147,1557304088936648705,@ttakkali24 @moru6101 ㄱ그래 안찬다는 뜻이겟지?? 다행이다 내돈내산 굿즈 개소중해,2022-08-10 09:53:22+00:00
148,1557304088483995648,"RT @HimNaeRyeo46: 진짜 정권 바뀔 때마다 이게 뭔 지랄이냐 대표캐릭터 슬로건 로고..온갖 홍보물 구조물 전부 교체하는데 드는 비용..인력...지겨워 죽겠어
https://t.co/lPZMm5u0ra https://t.co/8nldN6X…",2022-08-10 09:53:22+00:00
149,1557304085404983296,"RT @foReVer_2014: 📢레드벨벳 대우개선 해시태그 공모
구글폼 링크 첨부합니다.
많은 러비분들의 참여 부탁드리며,
이번 해시태그 총공 목적은 소속사로 부터의 더 나은 대우를 바라는 것임을 알립니다.

🔗https://t.co/nhleWal…",2022-08-10 09:53:21+00:00
150,1557304119735463936,"RT @NFT_GoldenClub: 🎉매일 진행되는GOLDEN CLUB GIVEAWAY DAY3 🎉

 🚀 :x1 Airdorp
 🚀 :x4 WL Spots

👉 참 쉬운 참여방법
1. 골든클럽 트위터 팔로우
@NFT_goldenclub

2 게시글…",2022-08-10 09:53:30+00:00
151,1557304119538331648,"5481

우리 집 그이가 알면 당장 쫓겨날 텐데 아직도 모르고 있으니 다행이라고 해야 하나... 술대리구매 ㅈㄱ 종로5가연애어플 놀아났다는 생각에 그냥 당장에 두년",2022-08-10 09:53:30+00:00
152,1557304116640067584,인스타 스토리 뭐올린지 기억 못햇는데 올라와있길래 뭐지 생각함 비타야피는거 찍은 기억이 있어서 실수로 올렸나 생각하고 쫄았는데 다른거였다 ㅅㅂ 다행이다,2022-08-10 09:53:29+00:00
153,1557304115876999169,"RT @BPM_HSW: [#하성운] 📢 

하성운과 함께하는 블랭크톡🤍

성운이에게 하고 싶은 다양한 이야기를 보내주세요! 
성운이가 하늘들의 이야기를 읽고 직접 답해드려요☁

📍 참여 기간: 08.10 - 08.14 
🔗 참여 링크: https:/…",2022-08-10 09:53:29+00:00
154,1557304115394273280,최고의 탈출 마술사 후디니! '지옥에서도 살아 돌아옵니다'!,2022-08-10 09:53:29+00:00
155,1557304113104162817,RT @o_ov_be: 포항 지진나서 수능 미뤄졌을때 윗지방 애들 머라했더라 ㅋ,2022-08-10 09:53:28+00:00
156,1557304112001077248,"RT @RVLUV_hi_minee: #SM_여돌차별_공론화
#에스엠_레드벨벳_콘서트_돌려놔
이게 뭔 소리야? 자기들이 지원 좀 더 해주고, 그 흔한 자컨도 더 만들어주고, 남돌은 맨날 해주는 프로모션도 계속 띄워줬으면 더 큰 성과 내지ㅗㅗ 자기들이…",2022-08-10 09:53:28+00:00
157,1557304103084367872,"RT @foReVer_2014: 📢레드벨벳 대우개선 해시태그 공모
구글폼 링크 첨부합니다.
많은 러비분들의 참여 부탁드리며,
이번 해시태그 총공 목적은 소속사로 부터의 더 나은 대우를 바라는 것임을 알립니다.

🔗https://t.co/nhleWal…",2022-08-10 09:53:26+00:00
158,1557304099187527685,RT @bb_r_HQ_: 근디 다행이긴하다 저거 없었으면 주변에 물 다 고였을거 아녀..,2022-08-10 09:53:25+00:00
159,1557304094393438211,"RT @YENA_OFFICIAL: [📢최예나 NOTICE]

[2022.08.11] Mnet 엠카운트다운 공개방송 참여 명단 안내 (생방송)

▶ https://t.co/3AsRWOUJVE

#최예나 #예나 #YENA
#SMARTPHONE #스마트폰",2022-08-10 09:53:24+00:00
160,1557304090262405120,"래빈이가 행복해서 다행이라는 윶..
자기만 행복한게 미안해서 말못하는 랩...
그저 사랑임..",2022-08-10 09:53:23+00:00
161,1557304089046052864,"RT @TRPG_dreamer: 헐 아니 롤20이 엄청난 발표를 했네;;;

드라이브스루 RPG 랑 제휴하기로 했다고. 

https://t.co/RXhhddZ7HA

* PDF 지원 기능 
이제 VTT에 PDF 지원을 추가해서 VTT에 있는 PDF…",2022-08-10 09:53:22+00:00
162,1557304088936648705,@ttakkali24 @moru6101 ㄱ그래 안찬다는 뜻이겟지?? 다행이다 내돈내산 굿즈 개소중해,2022-08-10 09:53:22+00:00
163,1557304088483995648,"RT @HimNaeRyeo46: 진짜 정권 바뀔 때마다 이게 뭔 지랄이냐 대표캐릭터 슬로건 로고..온갖 홍보물 구조물 전부 교체하는데 드는 비용..인력...지겨워 죽겠어
https://t.co/lPZMm5u0ra https://t.co/8nldN6X…",2022-08-10 09:53:22+00:00
164,1557304085404983296,"RT @foReVer_2014: 📢레드벨벳 대우개선 해시태그 공모
구글폼 링크 첨부합니다.
많은 러비분들의 참여 부탁드리며,
이번 해시태그 총공 목적은 소속사로 부터의 더 나은 대우를 바라는 것임을 알립니다.

🔗https://t.co/nhleWal…",2022-08-10 09:53:21+00:00
165,1557304119735463936,"RT @NFT_GoldenClub: 🎉매일 진행되는GOLDEN CLUB GIVEAWAY DAY3 🎉

 🚀 :x1 Airdorp
 🚀 :x4 WL Spots

👉 참 쉬운 참여방법
1. 골든클럽 트위터 팔로우
@NFT_goldenclub

2 게시글…",2022-08-10 09:53:30+00:00
166,1557304119538331648,"5481

우리 집 그이가 알면 당장 쫓겨날 텐데 아직도 모르고 있으니 다행이라고 해야 하나... 술대리구매 ㅈㄱ 종로5가연애어플 놀아났다는 생각에 그냥 당장에 두년",2022-08-10 09:53:30+00:00
167,1557304116640067584,인스타 스토리 뭐올린지 기억 못햇는데 올라와있길래 뭐지 생각함 비타야피는거 찍은 기억이 있어서 실수로 올렸나 생각하고 쫄았는데 다른거였다 ㅅㅂ 다행이다,2022-08-10 09:53:29+00:00
168,1557304115876999169,"RT @BPM_HSW: [#하성운] 📢 

하성운과 함께하는 블랭크톡🤍

성운이에게 하고 싶은 다양한 이야기를 보내주세요! 
성운이가 하늘들의 이야기를 읽고 직접 답해드려요☁

📍 참여 기간: 08.10 - 08.14 
🔗 참여 링크: https:/…",2022-08-10 09:53:29+00:00
169,1557304115394273280,최고의 탈출 마술사 후디니! '지옥에서도 살아 돌아옵니다'!,2022-08-10 09:53:29+00:00
170,1557304113104162817,RT @o_ov_be: 포항 지진나서 수능 미뤄졌을때 윗지방 애들 머라했더라 ㅋ,2022-08-10 09:53:28+00:00
171,1557304112001077248,"RT @RVLUV_hi_minee: #SM_여돌차별_공론화
#에스엠_레드벨벳_콘서트_돌려놔
이게 뭔 소리야? 자기들이 지원 좀 더 해주고, 그 흔한 자컨도 더 만들어주고, 남돌은 맨날 해주는 프로모션도 계속 띄워줬으면 더 큰 성과 내지ㅗㅗ 자기들이…",2022-08-10 09:53:28+00:00
172,1557304103084367872,"RT @foReVer_2014: 📢레드벨벳 대우개선 해시태그 공모
구글폼 링크 첨부합니다.
많은 러비분들의 참여 부탁드리며,
이번 해시태그 총공 목적은 소속사로 부터의 더 나은 대우를 바라는 것임을 알립니다.

🔗https://t.co/nhleWal…",2022-08-10 09:53:26+00:00
173,1557304099187527685,RT @bb_r_HQ_: 근디 다행이긴하다 저거 없었으면 주변에 물 다 고였을거 아녀..,2022-08-10 09:53:25+00:00
174,1557304094393438211,"RT @YENA_OFFICIAL: [📢최예나 NOTICE]

[2022.08.11] Mnet 엠카운트다운 공개방송 참여 명단 안내 (생방송)

▶ https://t.co/3AsRWOUJVE

#최예나 #예나 #YENA
#SMARTPHONE #스마트폰",2022-08-10 09:53:24+00:00
175,1557304090262405120,"래빈이가 행복해서 다행이라는 윶..
자기만 행복한게 미안해서 말못하는 랩...
그저 사랑임..",2022-08-10 09:53:23+00:00
176,1557304089046052864,"RT @TRPG_dreamer: 헐 아니 롤20이 엄청난 발표를 했네;;;

드라이브스루 RPG 랑 제휴하기로 했다고. 

https://t.co/RXhhddZ7HA

* PDF 지원 기능 
이제 VTT에 PDF 지원을 추가해서 VTT에 있는 PDF…",2022-08-10 09:53:22+00:00
177,1557304088936648705,@ttakkali24 @moru6101 ㄱ그래 안찬다는 뜻이겟지?? 다행이다 내돈내산 굿즈 개소중해,2022-08-10 09:53:22+00:00
178,1557304088483995648,"RT @HimNaeRyeo46: 진짜 정권 바뀔 때마다 이게 뭔 지랄이냐 대표캐릭터 슬로건 로고..온갖 홍보물 구조물 전부 교체하는데 드는 비용..인력...지겨워 죽겠어
https://t.co/lPZMm5u0ra https://t.co/8nldN6X…",2022-08-10 09:53:22+00:00
179,1557304085404983296,"RT @foReVer_2014: 📢레드벨벳 대우개선 해시태그 공모
구글폼 링크 첨부합니다.
많은 러비분들의 참여 부탁드리며,
이번 해시태그 총공 목적은 소속사로 부터의 더 나은 대우를 바라는 것임을 알립니다.

🔗https://t.co/nhleWal…",2022-08-10 09:53:21+00:00
